Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.0,66.98960489140221,0.0,0.0,16.0,390.29132976947596,0.07454490562501695,0.04233231498149555,8.630211164906655,0.0,Oct,2,8,2,5,Returning_Visitor,False,False
1.0,49.42454098538835,0.0,0.0,14.0,1652.0955765405945,0.04874496083371135,0.0,2.060615377538981,0.0,Mar,1,10,1,1,Returning_Visitor,False,False
0.0,0.0,3.0,140.40948072764746,23.0,6330.9241683894725,0.22161467230046078,0.24058295556405407,96.60493455257743,0.0,Nov,3,3,6,1,Returning_Visitor,True,True
2.0,27.243494979875127,0.0,0.0,27.0,2094.081697972603,0.3013341895964263,0.22773078167016458,3.8186885901254684,0.0,Mar,2,6,9,1,Returning_Visitor,False,False
3.0,12.818231788122407,1.0,50.94568636428514,11.0,927.9660146671524,0.22806122024715764,0.1984191251477715,0.009509062158987827,0.0,Dec,2,11,8,1,New_Visitor,False,False
10.0,1413.114099359983,0.0,0.0,6.0,559.3345934742208,0.27183211335339663,0.23245485813067468,22.05868947197774,0.0,Nov,2,13,7,1,Returning_Visitor,False,True
13.0,1948.4563117420118,0.0,0.0,16.0,1563.8819554224551,0.4144379857764739,0.3706271671182878,0.2464347090786298,1.0,Nov,2,7,5,5,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,22.0,3859.827002090696,0.45334214593791056,0.40439182883767655,9.356554321588336,0.0,Nov,2,4,8,20,New_Visitor,False,True
1.0,118.14388235275246,0.0,0.0,21.0,3204.767121456813,0.20005966704317507,0.21404918939541479,0.6122803752351302,0.0,Oct,6,5,2,11,Returning_Visitor,False,False
1.0,19.258059018478207,0.0,0.0,12.0,275.9492267913953,0.12901450529153774,0.15933492531623916,3.9705326632266917,0.0,Jun,2,1,6,1,Returning_Visitor,False,False
2.0,18.416150586329497,0.0,0.0,14.0,1244.6925459313456,0.13663866074921796,0.1550179882694459,1.3474587521387607,0.0,Dec,2,12,9,1,New_Visitor,False,False
9.0,125.52835521538574,0.0,0.0,11.0,1631.1871220212038,0.29832487536374575,0.17291354317127677,0.9612611384098018,0.0,Dec,4,11,3,20,Returning_Visitor,False,False
5.0,407.20475681818164,0.0,0.0,18.0,1617.821177007084,0.16081580358591058,0.10365329932272746,3.8402901447560494,0.0,Aug,5,5,9,19,New_Visitor,False,False
1.0,40.51035496902411,2.0,37.125974728153814,31.0,2394.0575837600936,0.31079644597894823,0.20610199251980454,2.6975340039481863,1.0,Dec,5,6,3,2,Returning_Visitor,False,False
2.0,2.5395443826561124,0.0,0.0,28.0,234.65875450071644,0.49719026795896104,0.43872222692450946,1.2181569688035416,0.0,Oct,2,12,4,1,Returning_Visitor,False,False
2.0,480.7511968363068,1.0,87.81681788054307,10.0,1034.101077651383,0.26589774828888973,0.2507245414973819,0.19945660543309335,0.0,Sep,5,11,9,11,Returning_Visitor,False,False
3.0,62.81893337741606,0.0,0.0,3.0,838.271438616928,0.5624347888639201,0.47800844700351136,20.077342296944607,0.0,Jun,2,5,2,8,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,6.0,314.0608864754033,0.41823015123029234,0.2791155933332107,3.0029067449360998,0.6,May,2,6,9,1,Returning_Visitor,False,False
1.0,38.76892432336276,1.0,15.27468241695816,1.0,22.767481835156065,0.036866880727278124,0.0,2.02660788287331,0.0,Feb,5,10,4,2,Returning_Visitor,False,False
1.0,19.161885432356428,0.0,0.0,4.0,459.64695839298724,0.2995958307804254,0.19836276530203034,2.3618822107275887,0.0,May,2,2,9,5,Returning_Visitor,False,False
2.0,73.68078461442818,0.0,0.0,18.0,4128.630114880695,0.20219689045950773,0.25205241913320287,1.6882420392272577,0.2,Aug,3,2,6,20,Returning_Visitor,False,False
0.0,0.0,1.0,80.02501081612527,28.0,2338.368149221652,0.41033505114838864,0.3118108762995673,2.374932969602216,0.0,May,8,12,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,45.32341077284867,0.10194754722545701,0.09945080350752983,5.2919620114318615,0.0,May,5,1,5,1,New_Visitor,False,True
2.0,166.04158966251617,0.0,0.0,29.0,2422.2604018242027,0.18412519038904052,0.10281078006175692,1.4941754044641078,0.0,Dec,2,9,9,2,Returning_Visitor,False,False
6.0,1032.3213766004542,0.0,0.0,3.0,59.0336490910089,0.3063703499142875,0.233892422635347,7.678069522215969,0.0,May,2,2,6,2,Returning_Visitor,False,False
9.0,86.78702809487949,0.0,0.0,5.0,130.92380306659507,0.0706566780998648,0.05384466736579392,0.38390836492729974,0.0,Jun,4,13,6,4,New_Visitor,False,False
1.0,8.442690886454526,0.0,0.0,15.0,2941.1813744858837,0.3574329167034343,0.2544069562755726,2.451787880277635,0.0,Mar,4,13,8,8,Returning_Visitor,False,False
0.0,0.0,1.0,54.21063149168097,10.0,610.8692157084482,0.32229111069330524,0.29676179071810105,2.5132262799971654,0.0,Mar,2,3,8,1,New_Visitor,False,False
2.0,27.743082536221934,0.0,0.0,9.0,1579.0676893920877,0.13583867303022776,0.07527049388534807,0.26331867808566983,0.0,Nov,2,12,2,11,Returning_Visitor,False,False
0.0,0.0,2.0,132.5640941137508,20.0,8819.10029880159,0.24296052807333318,0.15414328179882275,74.33189713522181,0.0,Oct,2,1,7,2,Returning_Visitor,False,True
1.0,18.746855675211606,1.0,64.13388200259175,10.0,237.68364174927032,0.10338121108360615,0.09234999816246409,18.903476126462838,0.0,Nov,3,3,8,17,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,29.0,3356.772614822353,0.14501558092603828,0.13711916177662625,64.60253943330355,0.0,Mar,2,6,4,15,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,11.0,311.9727442018314,0.22096511035716238,0.14157186915194742,0.49006278859383207,0.0,Oct,2,9,7,2,New_Visitor,False,False
1.0,8.744699754554944,2.0,7.205592454802192,25.0,8149.503794151357,0.340589212816454,0.30703272543003873,0.38496579648120566,0.0,May,2,10,8,8,Returning_Visitor,True,False
1.0,89.02657803574434,1.0,8.433840547319594,9.0,569.2723240437555,0.41311020209332133,0.3484234797068606,0.969214678566948,0.0,May,5,1,3,18,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,498.42629853959994,0.5125548478341226,0.4333192755565119,0.8786591806265911,0.4,Feb,2,2,3,2,Returning_Visitor,False,False
3.0,25.124723174015582,0.0,0.0,35.0,20138.97429729958,0.42625004260839,0.2959879843690957,0.12504811916388345,0.0,Mar,2,13,4,2,Returning_Visitor,False,False
6.0,212.40294108457238,0.0,0.0,19.0,4663.114722246922,0.19713040841399634,0.14809159476895606,1.6227621998972213,0.0,May,4,12,7,18,Returning_Visitor,False,False
1.0,2.3008250578788174,2.0,130.93279417542408,4.0,209.53740410044279,0.17648757090612885,0.21048174668618244,1.6465372946565964,0.0,Mar,2,6,1,4,Returning_Visitor,False,False
1.0,21.52625257031477,0.0,0.0,2.0,9.084722199506608,0.39003229785638865,0.37737961522405017,6.156614139501,0.0,Dec,3,13,6,1,New_Visitor,False,False
2.0,48.25620512612553,0.0,0.0,18.0,3157.847999420457,0.1102413822397373,0.10552242468872922,2.036778111928012,0.0,May,4,10,9,5,Returning_Visitor,True,False
1.0,135.9054321518945,0.0,0.0,3.0,154.49107229152474,0.6514295507084408,0.5588539139967081,0.5404965353432734,0.0,Mar,3,1,8,3,Returning_Visitor,False,False
3.0,334.77439922973645,0.0,0.0,11.0,76.37661664257683,0.4838648319186824,0.3028529776768637,95.51822495815055,1.0,May,2,10,9,1,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,8.0,92.30169399305085,0.07558968913216901,0.04366610720834713,3.7631734373951566,0.0,Oct,2,7,5,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,1297.6069475652403,0.08247657700987403,0.1668933692579793,5.826633662501527,0.0,Mar,3,13,4,1,Returning_Visitor,False,True
1.0,11.429669503286075,0.0,0.0,6.0,428.3625737529379,0.4886181115161327,0.389892962524464,37.21788959973658,0.2,Dec,2,2,3,12,Returning_Visitor,False,True
18.0,521.9715061535449,2.0,34.51244840547419,6.0,639.7909667245805,0.12473383526806664,0.14075314827077087,8.951138907137505,0.0,Dec,2,13,2,8,Returning_Visitor,False,False
5.0,545.5889555422182,0.0,0.0,17.0,1357.578599602112,0.4918878598171661,0.3954058968265093,0.06215722662239763,0.2,May,2,11,8,5,Returning_Visitor,True,False
1.0,2.0275869150143095,1.0,29.06575488540373,13.0,466.3610347065414,0.20989060151660674,0.20096979070642362,38.55922005017688,0.0,Jun,3,10,5,1,New_Visitor,False,True
0.0,0.0,1.0,1.509807283910475,12.0,2876.0143784031025,0.17525861976368964,0.3054655262707239,83.81953155482468,0.0,Mar,2,10,2,5,Returning_Visitor,False,True
3.0,165.23031076468197,0.0,0.0,18.0,1346.0339041831955,0.39683930467672895,0.39825798360495557,1.670425579269056,0.8,Nov,2,1,2,20,Returning_Visitor,False,True
1.0,1.9436986256039384,0.0,0.0,2.0,80.33351512364561,0.7052618998853302,0.5972852951228942,3.2867489524491864,0.0,May,5,3,7,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,774.7239718622404,0.05505781649302464,0.09172410991836825,1.7485258257007052,0.0,May,3,2,1,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,3706.0969579757684,0.09748895802041124,0.06472362741263141,0.41672286891023946,0.0,May,2,3,4,20,Returning_Visitor,False,False
3.0,65.62312974027671,0.0,0.0,8.0,485.7703443842646,0.19364843048160463,0.1368133686436205,1.6573116864092476,0.0,Nov,2,11,4,5,Returning_Visitor,False,False
4.0,143.2739666098269,0.0,0.0,7.0,102.36517570659997,0.1916446176804555,0.21451798130875926,3.1012661256982432,0.0,May,2,5,7,2,Returning_Visitor,True,False
2.0,225.52694842287923,1.0,41.768718467293475,14.0,169.67144629269617,0.11199181956214876,0.0838862429202086,0.3759390208304634,0.0,May,3,8,3,17,Returning_Visitor,False,False
0.0,0.0,1.0,30.539818740177076,7.0,824.0685611212052,0.4116788368530026,0.31930502383837467,1.350634582394946,0.0,Nov,3,2,4,5,Other,False,False
3.0,235.91005865868254,0.0,0.0,9.0,272.3245430323758,0.656019523081687,0.5614118870132472,1.1325504695614603,0.0,Oct,4,4,3,13,Returning_Visitor,False,False
9.0,1531.9060406441938,0.0,0.0,8.0,340.34178345712223,0.4732224246138284,0.39985072238266617,3.5832354070510135,0.0,Dec,2,5,1,15,Returning_Visitor,True,False
18.0,523.1086865625365,0.0,0.0,5.0,1942.0277409099303,0.4641520532609348,0.4059835241783988,2.7761928474542255,0.0,Mar,3,7,4,1,Returning_Visitor,False,False
2.0,8.109869467109139,1.0,29.196510050906063,17.0,1973.8510169481594,0.28599878764095027,0.1962834078151257,24.509650328931777,0.0,Nov,3,11,4,3,New_Visitor,True,True
1.0,79.82524794690136,0.0,0.0,10.0,443.5254930175287,0.48676211648156964,0.44574329848382366,1.35696075775253,0.0,Nov,2,13,8,5,New_Visitor,False,False
3.0,302.67836678744885,0.0,0.0,5.0,9.671531756158144,0.32269302358179797,0.2563544940910287,6.14461398850154,0.0,Mar,2,9,7,1,Returning_Visitor,False,False
3.0,155.34620659416842,1.0,26.823563482251444,6.0,6.976398777792981,0.15174563623487577,0.18645194940547133,5.773205286402887,0.0,Nov,4,5,3,3,Returning_Visitor,False,True
9.0,402.25353720265457,1.0,2.8711363018186904,11.0,330.8557374836087,0.16190131025179388,0.07929481903141353,0.23987704802594728,0.0,May,5,2,1,1,Returning_Visitor,True,False
3.0,329.2012187458052,1.0,113.72788398318866,15.0,1353.450766084759,0.5203769433968766,0.3876522399549799,2.162376354080839,0.0,Dec,2,12,8,12,Returning_Visitor,False,False
1.0,43.09281917741615,0.0,0.0,11.0,110.47826318936241,0.16996899913932564,0.1219349751535078,0.5003508048431713,0.0,Mar,3,3,3,14,Returning_Visitor,False,False
0.0,0.0,1.0,51.986138851398266,6.0,64.02178635729088,0.20420040282152033,0.10217318515410925,37.747449333090096,0.0,Nov,2,1,3,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,7.543064915362926,0.10081256865527466,0.12892530711528366,2.787222870660748,0.0,May,4,6,9,3,Returning_Visitor,False,False
5.0,116.78763096821028,1.0,14.993119899986631,2.0,154.58704737336004,0.01782257901795801,0.01638540564137129,6.289446185892352,0.0,Dec,2,9,8,5,Returning_Visitor,False,False
6.0,450.05506270871655,0.0,0.0,10.0,1624.4355850179118,0.05560648057092905,0.02540438355550259,29.157392094927832,0.0,May,2,7,6,2,New_Visitor,False,True
17.0,1100.394781788451,0.0,0.0,8.0,481.05148380927767,0.013224163408552638,0.04364944780431128,3.9472983646987165,0.4,Dec,2,5,2,1,Returning_Visitor,True,True
6.0,345.59486320539884,0.0,0.0,17.0,376.153228305168,0.45445243300485966,0.42839976939165,2.2037780774961524,0.0,Dec,2,4,9,17,Returning_Visitor,True,False
3.0,67.89719463601615,1.0,7.1120083778542025,15.0,543.7365159824287,0.16192717313699895,0.1486795239824844,1.845083641521427,0.0,May,2,13,2,10,Returning_Visitor,False,False
1.0,107.85031541549793,1.0,104.23919000244393,5.0,204.26844393777085,0.22089594903753418,0.23398138266586843,11.209110735166073,0.0,Nov,2,1,2,20,Returning_Visitor,False,False
2.0,45.1940006301627,0.0,0.0,6.0,205.16957166859112,0.17067130067362715,0.13604110888085175,3.7134477777415666,0.6,Dec,2,4,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,3730.8670537509965,0.07784517605692029,0.00980112257001585,3.617128129152196,0.0,May,2,5,4,2,Returning_Visitor,False,False
1.0,65.7197944324326,0.0,0.0,17.0,532.9235900937492,0.6862078958456338,0.5990046555823834,1.4006022410104997,0.0,May,2,6,7,12,New_Visitor,True,False
0.0,0.0,1.0,10.498966970247741,23.0,1575.0113495869296,0.10115616746707436,0.08999675990290182,0.5154869377922627,0.0,Sep,5,5,3,20,Returning_Visitor,False,False
2.0,218.35583955781453,0.0,0.0,9.0,1404.5074803845612,0.5374171829544914,0.5690613710994281,2.7515874184903577,0.0,May,2,4,8,5,Returning_Visitor,True,False
2.0,552.209960804462,1.0,90.97039521134224,24.0,3528.7037140138773,0.5589631437731205,0.5830833700751001,5.561785163588034,0.0,Feb,2,11,4,5,Returning_Visitor,True,False
1.0,60.78509593502499,0.0,0.0,9.0,725.9302451470286,0.007809039880652907,0.0,4.917416244075056,0.0,May,2,2,5,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1154.5399969673183,0.10952996077655006,0.09434223297818542,6.081107967966773,0.4,May,8,5,8,1,New_Visitor,False,False
1.0,7.374425645758919,0.0,0.0,24.0,3745.218765225417,0.24019827920060835,0.18231728198356975,39.84045266356649,1.0,May,2,3,6,1,Returning_Visitor,False,True
4.0,141.66327439392734,0.0,0.0,27.0,5929.115553095366,0.45718496016718907,0.4151689426708204,56.54648604598729,0.2,Mar,2,12,5,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,19.0,5270.396263656509,0.6729194533976813,0.549217474242294,0.7885679772778591,0.6,Dec,2,3,8,1,Returning_Visitor,False,False
6.0,117.63293078930676,0.0,0.0,15.0,266.26947013864174,0.011112277639716948,0.07518790170377691,15.548009821456965,0.0,Nov,2,2,6,2,Returning_Visitor,True,False
0.0,0.0,1.0,75.40460260231647,18.0,1684.092177329867,0.2942527900167893,0.18112019798818152,20.121522997649844,1.0,Mar,2,6,3,3,New_Visitor,False,True
1.0,51.26284154390554,1.0,20.27670250424992,24.0,2054.7160545761144,0.13466718326358837,0.15713190979403174,1.2795394525072896,0.0,Nov,2,10,2,7,Returning_Visitor,False,False
2.0,372.69197337837863,0.0,0.0,23.0,101.14806283960375,0.41581182342330036,0.3080986378257192,9.138904564014904,0.6,Nov,3,6,7,5,Returning_Visitor,False,False
1.0,4.535088506393383,0.0,0.0,8.0,156.971070731965,0.2851030563465248,0.24041237416627637,0.025260179740919764,0.0,Dec,3,4,1,2,Returning_Visitor,True,False
4.0,136.9481705020454,1.0,71.26679913253854,20.0,2382.810792044246,0.30532516299763096,0.27271419239587413,3.6824086225476567,0.0,Feb,5,2,2,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,186.26589975492294,0.13514273965275253,0.08075893066164137,4.072791093912574,0.0,May,4,8,5,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,590.3334799927084,0.2540836504976453,0.14978308224897732,73.97219382309677,0.0,Dec,5,2,6,5,Returning_Visitor,False,True
3.0,250.2796146976271,1.0,10.380801657996022,10.0,2157.5644755114226,0.6979110496965879,0.5851810991452631,1.3918923345330778,1.0,Dec,2,1,8,2,Returning_Visitor,False,False
7.0,85.79445944245653,0.0,0.0,19.0,1015.589651604701,0.1845351866484221,0.23002232735835532,2.8309133788526473,0.8,Nov,2,3,9,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,13.0,158.551485850111,0.2956391659412545,0.2000329893334859,0.9467212551599535,0.0,Nov,2,5,7,5,Returning_Visitor,False,False
2.0,634.5340533904571,1.0,3.573498243671584,7.0,176.09381352693106,0.1486738607153393,0.04435201369826415,0.19339223412189627,0.0,Mar,2,8,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,1017.510128773383,0.12702669101254135,0.15965380916353933,0.3844500449243364,0.8,Sep,5,10,5,5,Returning_Visitor,True,False
7.0,169.67998973566455,2.0,109.78969692930877,23.0,12.32536285105886,0.23793116104222728,0.20230136743732233,3.8792436964868147,0.0,May,5,3,1,5,Returning_Visitor,False,False
8.0,242.10031801260502,1.0,1.8904396863610224,3.0,353.93733111362747,0.026426800755163096,0.05392900864815419,5.496381216520003,0.0,May,5,11,9,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,1686.578222459335,0.5497796972931737,0.43849740717150093,17.701098593600527,0.0,Nov,1,12,7,2,New_Visitor,False,False
3.0,80.82882963675596,0.0,0.0,14.0,1039.578126485798,0.17574925989131318,0.10953029920902554,4.326032210132846,0.0,Mar,2,12,6,16,Returning_Visitor,False,False
2.0,206.97161809178255,3.0,184.20833125203995,12.0,912.9510415184692,0.3278093705828505,0.37466206625744797,61.21899768351636,0.0,Jun,2,3,5,20,New_Visitor,False,True
1.0,66.98182257065251,1.0,43.019316445174255,7.0,1439.1874449319296,0.19144290815744427,0.2261997751396719,2.831483232911096,0.0,Dec,2,5,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,1110.1827245880302,0.20040814060412854,0.054412998001497445,0.8778225259558643,0.0,May,7,9,9,3,Returning_Visitor,True,False
7.0,1767.1727115801978,0.0,0.0,2.0,60.42660518486019,0.32435831916023533,0.22693863904074735,0.4435512003928378,0.0,Dec,3,8,7,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,5744.001359559172,0.24937193636287752,0.17212752964002323,1.137516670273795,0.0,Dec,5,12,8,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,631.0730926667038,0.09458296432495977,0.036141300937494715,0.010366977018812722,0.2,Sep,5,2,9,1,Returning_Visitor,False,False
2.0,207.82653894246192,0.0,0.0,2.0,99.26077947633482,0.19055416125431815,0.18422786091016127,3.201024794406202,0.0,Mar,3,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,650.9721661681212,0.2097801864500098,0.10052686856404665,1.746184271225217,0.0,May,2,8,6,12,Other,True,False
4.0,65.40396780135302,0.0,0.0,8.0,786.2792479715395,0.316754506876171,0.22452203017657812,0.911537483730527,0.0,May,2,7,9,1,New_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,165.3051051911584,0.03620332870803392,0.025450086455734638,4.792273836869295,0.0,May,1,11,3,2,Returning_Visitor,False,False
1.0,6.674757413631828,0.0,0.0,25.0,1830.7506068354303,0.35747455243331544,0.2822923378068798,2.0939998789898318,0.0,May,2,8,7,20,Other,False,False
1.0,52.44135328860437,0.0,0.0,5.0,123.49004494020262,0.23877783134990443,0.16119976100594416,3.8061577564591094,0.8,Dec,2,12,8,2,Returning_Visitor,True,False
0.0,0.0,2.0,23.339562326052796,10.0,469.20004119517944,0.7065063416731452,0.517443524900412,0.1326147588096352,0.0,Mar,2,7,3,2,Returning_Visitor,False,False
2.0,304.1979736071861,3.0,17.729538557122567,14.0,2135.3662223194333,0.4668457396946648,0.35004984624249197,1.8421731943238573,1.0,Nov,2,1,9,4,Returning_Visitor,False,False
0.0,0.0,1.0,1.9681210860253728,8.0,167.44029440159238,0.128257247514935,0.09106104145856773,0.1856568939929783,0.0,Feb,2,11,4,2,Returning_Visitor,False,False
3.0,245.3212727173708,0.0,0.0,21.0,3037.4377759835206,0.1659910851767421,0.11975348094710393,29.132134941812655,0.6,Oct,2,7,4,5,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,16.0,1443.1297098713928,0.253777549943007,0.16408890561878564,1.1566707900631097,0.0,Dec,2,7,6,5,Returning_Visitor,True,False
1.0,19.520722819143902,0.0,0.0,24.0,1500.3241440606507,0.5723669582567014,0.4290465447109815,12.114677242105568,0.0,May,2,4,1,16,Returning_Visitor,False,False
1.0,61.58288502874921,0.0,0.0,16.0,1012.2700970129429,0.19113435170833903,0.1835405380073079,1.1974870327777976,0.0,May,2,4,8,2,Returning_Visitor,True,False
0.0,0.0,1.0,3.2295089320010772,10.0,512.0365774450536,0.2787805273462908,0.1461712148350663,3.085934321838019,0.0,Nov,5,10,6,20,New_Visitor,False,False
11.0,795.5584360198827,0.0,0.0,5.0,321.52666344235405,0.03392569321641998,0.013241443789037332,0.7291633896021898,0.2,Nov,2,2,2,7,Returning_Visitor,False,False
4.0,6.265966822739559,0.0,0.0,15.0,1994.191059713017,0.20163414793392995,0.15560785942521638,6.510726874792486,0.4,Nov,5,6,5,1,Other,False,False
2.0,530.6880973193372,0.0,0.0,16.0,942.9449136528249,0.4108713148476088,0.2929500723940751,1.2403466909770007,0.0,May,4,11,4,2,New_Visitor,True,False
5.0,717.7161823738256,1.0,8.771482645253796,24.0,1028.7265498016875,0.3838167260103023,0.26900420719799356,3.257745448216702,0.0,May,2,12,7,1,New_Visitor,False,False
4.0,688.0519459783627,1.0,79.20139599125523,13.0,2426.3978232805252,0.030871512234080113,0.05756227879550127,0.3653641721022167,0.0,Dec,2,11,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,901.8719216799686,0.42999643454699893,0.3481067416603486,0.3219602395967268,0.0,Dec,1,8,3,2,Returning_Visitor,False,False
2.0,362.57396134250826,0.0,0.0,17.0,3093.318837923532,0.3864952675120544,0.3076066125812181,1.6677275631419395,0.0,Jun,3,12,2,1,Returning_Visitor,True,False
1.0,23.987391637260544,3.0,123.96988777236824,21.0,222.42676646370285,0.3113795377128844,0.31043545449076204,6.934711182923143,0.0,Nov,3,1,4,7,Returning_Visitor,False,False
0.0,0.0,1.0,10.72116689683378,8.0,1231.5983429384219,0.297466810891113,0.1813121832241212,0.9085613347114156,0.0,Jun,2,11,2,20,Returning_Visitor,False,False
7.0,530.9371024234815,2.0,4.326672510322363,10.0,288.8437409653885,0.37733891566183475,0.3557774433783746,0.33960036396158566,0.0,May,8,2,1,2,Returning_Visitor,False,False
4.0,975.7375014412459,0.0,0.0,6.0,241.5315829404827,0.20473002658735612,0.15991627669703762,1.9381128062157156,0.0,Mar,5,9,1,20,Returning_Visitor,False,False
2.0,56.23068545549724,0.0,0.0,10.0,1327.5849115959397,0.4577715454168824,0.28685639267856883,0.002810643304881962,0.0,May,2,4,7,18,New_Visitor,False,False
2.0,21.091911438191385,0.0,0.0,7.0,2005.0668375983873,0.1125344810599705,0.1527217878259344,2.1067033224456195,0.0,Sep,5,1,8,2,New_Visitor,False,False
1.0,100.98585214979681,0.0,0.0,2.0,74.95326860620737,0.5421915857303836,0.4348585730764252,1.9209021425975408,0.0,Mar,3,12,1,5,Returning_Visitor,True,False
1.0,341.9485357708419,1.0,155.0445839994448,3.0,18.00033998106948,0.15109772702044177,0.1402532957772157,1.5793824015609832,0.0,May,3,5,4,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,32.0,1180.1183190546774,0.15252843489212256,0.11572268838951498,1.2608955097971384,0.0,Nov,3,3,8,1,Returning_Visitor,False,False
3.0,25.755224053105948,0.0,0.0,9.0,317.42197877760907,0.12510460216769076,0.08286257839572418,5.230533310886904,0.0,Nov,6,11,5,5,New_Visitor,False,True
2.0,90.12763777184225,1.0,2.336337618992355,14.0,102.77675551616227,0.07318519986860834,0.0004174203955232547,1.4529116441030225,0.6,Nov,6,8,1,1,Returning_Visitor,False,False
0.0,0.0,1.0,110.74117679950965,13.0,853.3284573820615,0.3601954866119451,0.3373768041267606,0.2046392419302855,0.0,Dec,2,10,1,17,Returning_Visitor,False,False
1.0,72.62823836637862,0.0,0.0,3.0,146.6691681105468,0.07302271553535397,0.040960140400670475,4.993453762521412,0.0,Feb,4,12,4,1,Returning_Visitor,False,False
2.0,450.40622670814855,1.0,3.5500752240878235,17.0,493.45089543763527,0.06840288790116432,0.08882620978466128,41.35859181916361,0.0,Sep,3,5,4,20,Returning_Visitor,False,True
1.0,132.5437621348577,0.0,0.0,33.0,1204.0417603430951,0.3311259144021034,0.2670410044620056,4.60163481825748,0.0,Nov,2,2,5,20,New_Visitor,False,False
1.0,68.00345127397536,0.0,0.0,2.0,216.7612664036475,0.6959860138894706,0.5093490474804765,0.15540606368971582,0.0,Sep,2,1,4,20,Returning_Visitor,False,True
5.0,179.21375608097253,0.0,0.0,16.0,4742.350296768533,0.37014760295536425,0.254538236603008,1.3892351620043666,0.0,May,2,11,1,20,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,38.0,3012.651326213753,0.3475028070428933,0.259742178542222,16.285452490391428,0.0,Mar,1,2,2,1,New_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,267.86498115709423,0.3422733641227283,0.2337441018647358,39.81978909285278,0.0,Dec,2,8,4,2,New_Visitor,False,True
4.0,665.7166713464778,0.0,0.0,7.0,3514.0603466138814,0.21335462004616132,0.2058768534772965,2.0865480930011366,0.0,Jul,2,2,4,10,New_Visitor,False,False
3.0,220.23953006173667,1.0,40.106625653920574,12.0,1252.7967619327437,0.15890148944485313,0.09194709263143802,44.26109549545349,0.0,Dec,2,13,6,5,Returning_Visitor,True,True
8.0,785.9859858669125,0.0,0.0,11.0,769.0612585579821,0.10063805989810921,0.1905903597115447,1.861524956445431,0.0,Oct,2,4,7,3,Returning_Visitor,False,False
2.0,7.660716249546404,0.0,0.0,31.0,4508.036128122035,0.08151117793566721,0.09488798306457646,2.803232081721492,0.0,Nov,5,2,4,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,4438.054737390015,0.4807297749010577,0.35521900077843455,47.573090905107605,0.0,Nov,5,8,5,1,Returning_Visitor,False,True
7.0,786.6694763522752,0.0,0.0,8.0,185.1206830469763,0.7142626529286521,0.5947484060358508,0.8896909180499122,0.0,Nov,2,5,8,2,Returning_Visitor,True,False
2.0,139.56226047603658,0.0,0.0,9.0,329.13667618923733,0.24061244703065465,0.24778557017277994,4.254578365698161,0.0,May,2,1,7,2,Returning_Visitor,False,False
2.0,121.55252286652012,0.0,0.0,25.0,409.6204555912095,0.26217072244154166,0.20307155405454286,0.15828804248487427,0.0,Sep,3,6,6,18,Returning_Visitor,False,False
3.0,219.59168100162728,1.0,1.9706208414004567,5.0,115.18135096489581,0.4883729982709988,0.4914995979562225,101.02798791776422,0.0,Nov,2,7,1,2,New_Visitor,True,True
1.0,3.760037368276855,0.0,0.0,11.0,181.98665282221975,0.541273423697165,0.4848071958466356,4.715408820604946,0.0,May,4,9,3,1,Returning_Visitor,True,False
